Time (sec),filt465,filt405
519.8630092,129.7357605,45.91164412
519.9259238,128.2958161,46.0084915
519.9888384,127.2716872,46.21157233
520.051753,126.4998572,46.38540419
520.1146676,125.8214919,46.36620903
520.177582,125.2147206,46.20358339
520.2404966,124.7762655,46.14546675
520.3034112,124.2572074,46.2658957
520.3663258,124.0924075,46.37608739
520.4292402,125.4199966,46.30984358
520.4921548,128.0500882,46.15818773
520.5550694,130.8995564,46.12515564
520.617984,133.421913,46.22364434
520.6808987,135.2786733,46.33726272
520.7438132,136.1043424,46.39240025
520.8067276,135.7260572,46.3470689
520.8696422,134.3111163,46.24641119
520.9325569,132.688818,46.26531236
520.9954714,131.6842255,46.43962374
521.0583858,131.6644722,46.58020618
521.1213004,132.9101919,46.51955322
521.1842151,135.1195601,46.21172966
521.2471296,137.4188813,45.87317542
521.3100441,139.0290088,45.83943266
521.3729586,139.576581,46.12159405
521.4358733,139.4939159,46.43401549
521.4987878,139.5551986,46.50449415
521.5617025,139.2195102,46.40780519
521.624617,137.3792906,46.35626862
521.6875315,134.7307052,46.42029878
521.750446,132.7506943,46.47207017
521.8133607,132.719313,46.43901232
521.8762752,135.6753869,46.37968324
521.9391897,140.7321807,46.29012176
522.0021042,145.0979439,46.22489566
522.0650189,146.7033351,46.26873487
522.1279335,145.4954543,46.3079968
522.1908481,143.2265304,46.25520808
522.2537627,141.5640688,46.17816622
522.3166771,141.0242631,46.14631034
522.3795917,141.1928731,46.2015893
522.4425063,141.5665325,46.24623397
522.5054209,141.7329963,46.19601989
522.5683353,141.7791161,46.13478168
522.6312499,141.5728653,46.13879824
522.6941645,140.4402569,46.22880022
522.7570791,138.3644873,46.42523143
522.8199935,135.7113779,46.59725197
522.8829081,132.8000575,46.6023765
522.9458227,130.4466019,46.51761102
523.0087373,129.395099,46.42176967
523.0716519,129.3202004,46.33908959
523.1345665,129.0335235,46.2091998
523.1974809,127.6181452,46.08184516
523.2603955,125.7275557,46.11483603
523.3233101,124.816428,46.28347159
523.3862247,125.3047032,46.42776597
523.4491391,126.0858326,46.37144276
523.5120537,126.2968024,46.11174522
523.5749683,126.333867,45.87899171
523.6378829,126.515362,45.91509412
523.7007976,126.4086781,46.17225118
523.7637121,125.6238683,46.41039187
523.8266265,124.8456551,46.4176108
523.8895411,124.998366,46.25458108
523.9524558,126.1531458,46.13612012
524.0153703,127.4027461,46.17894017
524.0782847,127.5272843,46.30790938
524.1411993,126.3514613,46.47407599
524.204114,125.0143076,46.55644753
524.2670285,124.5855316,46.42883664
524.3299429,125.563972,46.21563371
524.3928575,128.1598206,46.07529746
524.4557722,131.6864309,46.05128412
524.5186867,134.4217234,46.12621174
524.5816014,134.9631834,46.24589973
524.6445159,133.0756794,46.35653216
524.7074304,130.2020552,46.36561501
524.7703449,128.6675009,46.26994605
524.8332596,129.6699772,46.22325645
524.8961741,132.385099,46.31176643
524.9590886,134.3554615,46.43040582
525.0220031,133.5862338,46.44746062
525.0849178,131.0414655,46.38601024
525.1478323,129.1058209,46.30345295
525.2107468,128.7832541,46.27789523
525.2736613,129.5360375,46.37856262
525.336576,130.8210401,46.53259893
525.3994905,132.8131406,46.60673724
525.4624052,134.9020088,46.50058566
525.5253198,135.4614837,46.23857192
525.5882342,133.3824055,45.96748289
525.6511487,129.5373467,45.85694535
525.7140634,126.168425,45.93976063
525.776978,125.2756271,46.10930442
525.8398924,127.6262385,46.20359889
525.9028069,131.7112912,46.21590608
525.9657216,134.3282461,46.2629151
526.0286362,133.4850859,46.46006459
526.0915508,130.1375782,46.70897335
526.1544654,126.854244,46.74207794
526.2173798,125.3509774,46.53969059
526.2802944,125.486127,46.29477094
526.343209,125.9452999,46.13896403
526.4061236,125.7525369,46.1011057
526.469038,125.0685895,46.20863156
526.5319526,124.9359857,46.37058363
526.5948672,126.111654,46.47967956
526.6577818,127.7260665,46.52018629
526.7206962,128.359554,46.43239984
526.7836108,127.5606791,46.27105042
526.8465254,125.9786178,46.20058966
526.90944,124.5140946,46.23687699
526.9723547,123.3377602,46.33396735
527.0352692,122.260975,46.47557734
527.0981836,121.488032,46.57803738
527.1610982,121.2890123,46.54668353
527.2240129,121.537706,46.34416854
527.2869274,121.8577402,46.04216539
527.3498418,121.8685891,45.90798927
527.4127564,121.3316762,46.02062598
527.4756711,120.1316439,46.12634734
527.5385856,118.671371,46.06130729
527.6015003,117.7512402,45.99646158
527.6644148,118.0029705,46.11441256
527.7273293,119.1919084,46.33436104
527.7902438,120.1297734,46.47056708
527.8531585,119.7148343,46.42672124
527.916073,118.2683129,46.24838808
527.9789875,117.1711132,46.06578533
528.041902,117.1476992,46.07640524
528.1048167,117.838091,46.26028035
528.1677312,118.3761474,46.36442037
528.2306457,118.3726046,46.28976283
528.2935602,118.3951231,46.19315524
528.3564749,120.0816362,46.22587967
528.4193894,124.7524841,46.3700299
528.4823041,131.3916823,46.50516016
528.5452187,136.9526934,46.49677242
528.6081331,138.8489829,46.34437621
528.6710476,137.6146417,46.16544637
528.7339623,136.3292426,46.10726228
528.7968769,136.5831159,46.14879611
528.8597913,136.9456315,46.11686399
528.9227058,135.5750769,45.98400475
528.9856205,132.592088,45.92208722
529.0485351,129.6399281,45.98041427
529.1114497,128.1134108,46.10986094
529.1743643,128.2623936,46.26199451
529.2372787,129.4015749,46.26262267
529.3001933,130.4209714,46.11802287
529.3631079,130.5135871,46.08483409
529.4260225,129.4876249,46.23876014
529.4889369,128.14801,46.40571958
529.5518515,127.4407082,46.45947424
529.6147661,127.3193944,46.44270608
529.6776807,127.3684676,46.4173306
529.7405951,127.8161332,46.37955508
529.8035097,129.4332285,46.29304561
529.8664243,132.2129051,46.17800771
529.9293389,134.4884255,46.13333419
529.9922535,134.38387,46.22974683
530.0551681,131.7643275,46.3354258
530.1180825,128.4275499,46.25028071
530.1809971,126.415988,46.04254664
530.2439117,125.9821228,45.88985801
530.3068263,126.1535758,45.83290602
530.3697407,126.736435,45.87841019
530.4326553,128.1491261,46.01521244
530.4955699,130.1625809,46.11475264
530.5584845,132.0293274,46.0602412
530.6213989,133.7333169,45.88906537
530.6843135,136.710108,45.80111376
530.7472281,142.3316466,45.99480488
530.8101427,149.0152345,46.27734653
530.8730574,152.6042893,46.29064814
530.9359719,150.8318499,46.09815423
530.9988863,145.6330031,46.00958835
531.0618009,140.4109313,46.11159608
531.1247156,136.8426698,46.20460106
531.1876301,135.0607562,46.07540365
531.2505445,134.6636061,45.7924531
531.3134591,135.0336559,45.62551881
531.3763738,135.2083357,45.68296031
531.4392883,134.4402722,45.85590943
531.502203,132.9648239,45.98959854
531.5651175,131.1587347,45.9736841
531.628032,129.1179452,45.90913812
531.6909465,127.3688262,45.97710578
531.7538612,126.4384236,46.12602492
531.8167757,126.2578164,46.18117111
531.8796902,126.4384557,46.11479695
531.9426047,126.3889115,45.93745503
532.0055194,126.1624319,45.78643526
532.0684339,126.0138386,45.82657492
532.1313484,125.7594894,45.96816969
532.1942629,125.3624397,46.13824364
532.2571776,125.651303,46.33027268
532.3200922,126.9430381,46.42741802
532.3830068,128.8759781,46.34952815
532.4459214,131.5703448,46.18218711
532.5088358,135.0674208,46.05626081
532.5717504,138.1967136,46.01948416
532.634665,139.6013355,45.97861673
532.6975796,139.1710118,45.88022121
532.760494,138.1108632,45.84637352
532.8234086,137.6396803,45.89982138
532.8863232,138.035432,45.89979469
532.9492378,139.1836514,45.86823575
533.0121524,140.8523138,46.00769107
533.075067,141.9145954,46.28485726
533.1379814,141.5021492,46.34218815
533.200896,140.161562,46.04742531
533.2638106,139.0934559,45.70794994
533.3267252,138.7590561,45.57166304
533.3896396,138.7909613,45.65863864
533.4525542,138.5660894,45.98780062
533.5154688,137.2361542,46.33993244
533.5783834,134.7496426,46.38479716
533.6412978,132.5048679,46.15906547
533.7042124,131.4498747,45.87825758
533.767127,130.8316657,45.7019142
533.8300416,129.6076239,45.6774802
533.8929563,127.9911023,45.77959978
533.9558708,127.1719871,45.95534063
534.0187852,127.8926736,46.09168509
534.0816998,129.7295417,46.1565504
534.1446145,131.1651373,46.21307121
534.207529,130.9977336,46.23465951
534.2704434,129.4615287,46.19418902
534.333358,127.5862961,46.14337448
534.3962727,125.9586403,46.10570751
534.4591872,124.6515682,46.11020205
534.5221019,123.9165853,46.20382033
534.5850164,123.8384472,46.34700502
534.6479309,124.3780529,46.43790129
534.7108454,125.2643561,46.42694219
534.7737601,125.4849398,46.35269274
534.8366746,124.2976308,46.28912467
534.8995891,122.773659,46.29425295
534.9625036,122.6187844,46.30724502
535.0254183,124.5506368,46.31976749
535.0883328,128.215633,46.417878
535.1512473,132.3631259,46.58090022
535.2141618,135.4944704,46.75001589
535.2770765,137.0657253,46.79545815
535.339991,138.0418701,46.7006225
535.4029057,140.0308305,46.63850385
535.4658203,143.3656879,46.68193701
535.5287347,145.6651396,46.75359035
535.5916492,144.670785,46.7131574
535.6545639,141.0887482,46.47096579
535.7174785,138.2197361,46.17222428
535.7803929,138.6129786,46.0772259
535.8433074,141.4728655,46.18824173
535.9062221,143.6313114,46.27776694
535.9691367,142.9695635,46.225417
536.0320511,140.1343421,46.11551801
536.0949656,137.0931849,46.11301945
536.1578803,135.0987521,46.22192864
536.2207949,134.1397851,46.30759876
536.2837095,135.6661286,46.31201496
536.3466241,142.0806875,46.22562765
536.4095385,152.4917321,46.0895219
536.4724531,161.2448523,46.09513815
536.5353677,163.0542639,46.27530846
536.5982823,158.0736856,46.41515158
536.6611967,150.8897138,46.32298212
536.7241113,145.3924198,46.12720946
536.7870259,141.9325131,46.0991988
536.8499405,139.5688276,46.24285202
536.9128551,138.6938339,46.36507351
536.9757697,141.3629685,46.37834169
537.0386841,148.9582431,46.37999321
537.1015987,158.5064157,46.38290544
537.1645133,163.915023,46.28115394
537.2274279,161.7464713,46.11604308
537.2903423,154.0256607,46.01245501
537.3532569,145.955736,46.13130605
537.4161716,141.6414226,46.44077424
537.4790861,141.2803504,46.61377955
537.5420005,141.9531884,46.49044054
537.6049151,141.1349166,46.24907162
537.6678298,139.0914052,46.14316726
537.7307443,136.9286603,46.29018003
537.793659,134.7646534,46.52726646
537.8565735,132.3718083,46.60581448
537.919488,130.252997,46.47519113
537.9824025,129.0922646,46.22071168
538.0453172,128.9403657,46.04627386
538.1082317,129.3694515,46.1127433
538.1711462,130.1037743,46.25437856
538.2340607,131.1869836,46.23865537
538.2969754,132.3007452,46.10512536
538.3598899,132.699355,46.05805363
538.4228046,131.7857038,46.17884303
538.4857192,129.5323836,46.34008546
538.5486336,127.1284791,46.43634642
538.6115481,126.470693,46.45430112
538.6744628,128.1129085,46.36495266
538.7373774,130.6708463,46.19084641
538.8002918,131.8934279,46.15349285
538.8632063,131.1834442,46.29422444
538.926121,130.2278123,46.31218439
538.9890356,129.9731432,46.05766872
539.05195,130.1821226,45.75748932
539.1148645,131.1523869,45.7490939
539.1777792,133.0101452,46.00012195
539.2406938,134.8368033,46.19871531
539.3036084,136.0826865,46.1327354
539.366523,137.1670572,45.93841764
539.4294374,137.9031613,45.91787363
539.492352,137.0689882,46.12237476
539.5552666,134.1966187,46.27451031
539.6181812,130.5855413,46.16474954
539.6810956,127.6814199,45.94299718
539.7440102,126.1244676,45.88626762
539.8069248,125.8759169,46.06814827
539.8698394,126.1532851,46.38583626
539.9327538,126.1891999,46.67709076
539.9956684,125.9602211,46.81237329
540.058583,125.5055704,46.82414726
540.1214976,124.4093923,46.71022429
540.1844122,123.0030931,46.42827559
540.2473268,122.5328244,46.05037761
540.3102412,123.3576443,45.82843718
540.3731558,124.0995593,45.86571659
540.4360704,123.8668738,45.99718784
540.498985,123.9382488,46.01685959
540.5618994,125.6738673,45.92377984
540.624814,127.7355177,45.86295008
540.6877286,127.7266759,45.91834527
540.7506432,125.2810211,46.07578509
540.8135579,122.2155559,46.2888076
540.8764724,120.8499025,46.46269741
540.9393868,122.1562713,46.51831642
541.0023014,124.8162129,46.45616612
541.0652161,126.8609241,46.38001186
541.1281306,127.3327357,46.44875782
541.191045,126.8326383,46.63404347
541.2539596,127.0169518,46.74723436
541.3168743,128.440766,46.65175434
541.3797888,130.167254,46.41296205
541.4427032,131.374709,46.25116389
541.5056178,131.4093767,46.33511479
541.5685325,130.1083085,46.549959
541.631447,128.5632736,46.69965284
541.6943617,128.2577904,46.73745838
541.7572762,129.9359444,46.68843417
541.8201907,133.6609373,46.66019567
541.8831052,138.392683,46.73374939
541.9460199,142.193885,46.68779297
542.0089344,143.7712096,46.42863295
542.0718489,142.8690663,46.15805952
542.1347634,140.1943163,46.12353548
542.1976781,136.9872824,46.32717142
542.2605926,134.5393973,46.59508994
542.3235073,133.4277212,46.72347265
542.3864219,133.5258949,46.65861662
542.4493363,134.3641885,46.53688101
542.5122508,134.9640292,46.60133049
542.5751655,133.9833754,46.83032368
542.6380801,131.0936976,46.81273811
542.7009945,127.778268,46.43519505
542.7639091,125.8075244,46.09054266
542.8268237,125.5088654,46.07337985
542.8897383,126.002636,46.25651352
542.9526527,126.28161,46.38974177
543.0155673,126.0839633,46.4035725
543.0784819,126.3220183,46.34314501
543.1413965,128.5478759,46.23655786
543.2043111,133.1064581,46.2145114
543.2672257,137.9427263,46.30571762
543.3301401,140.5244635,46.3483028
543.3930547,140.1709857,46.27808338
543.4559693,138.2647293,46.20848401
543.5188839,136.4467536,46.24324219
543.5817983,135.5013183,46.26599738
543.6447129,135.2710983,46.15190828
543.7076275,135.4226504,45.9496603
543.7705421,136.0635651,45.82836352
543.8334568,137.240887,45.93631955
543.8963713,138.0904422,46.19719587
543.9592857,137.3197086,46.37501233
544.0222003,134.7758282,46.22948842
544.085115,131.6270759,45.87593069
544.1480295,129.2288535,45.68548488
544.2109439,127.8006803,45.80110133
544.2738585,127.128894,46.05012832
544.3367732,127.0475388,46.19693252
544.3996877,127.4970327,46.18992595
544.4626021,129.0484938,46.14927266
544.5255167,131.8727468,46.22479235
544.5884314,134.957567,46.42292454
544.6513459,137.6330113,46.52556143
544.7142606,140.5579109,46.37840524
544.7771751,144.2253214,46.10343608
544.8400896,148.8949671,46.01471085
544.9030041,154.2567062,46.23440962
544.9659188,157.8889519,46.54197654
545.0288333,156.9299525,46.65404965
545.0917478,152.0248201,46.50829601
545.1546623,146.7651798,46.2617466
545.217577,143.8577646,46.15178534
545.2804915,143.680414,46.18749604
545.343406,144.6818136,46.19584633
545.4063205,144.9034921,46.10360833
545.4692352,143.7905807,45.96935419
545.5321497,142.9394449,45.88556528
545.5950644,144.1921629,45.90151497
545.657979,146.9222348,45.98964328
545.7208934,148.6827722,46.1494078
545.7838079,148.3003048,46.36998469
545.8467226,146.2902449,46.47330691
545.9096372,143.2083556,46.33240453
545.9725516,139.6767069,46.06367487
546.0354661,136.5891455,45.8496281
546.0983808,134.550933,45.77159637
546.1612954,133.9725391,45.82174512
546.22421,135.1711274,45.94073132
546.2871246,137.7121846,46.05793244
546.350039,139.7970484,46.10352466
546.4129536,139.8284715,46.08315451
546.4758682,139.0245351,46.11138375
546.5387828,139.7957818,46.22781863
546.6016972,141.3640261,46.24892665
546.6646118,141.6685582,46.09895409
546.7275264,140.6629856,45.96612883
546.790441,140.0888728,46.00571312
546.8533554,141.3991975,46.15404628
546.91627,144.2673862,46.2943543
546.9791846,147.6792603,46.29664442
547.0420992,150.6970662,46.18074001
547.1050138,152.2453393,46.03352215
547.1679284,151.206803,45.88790316
547.2308428,147.3766118,45.84214662
547.2937574,142.3441016,45.95164562
547.356672,138.4500032,46.09561619
547.4195866,137.0781269,46.07839937
547.482501,137.7020651,45.89748818
547.5454156,138.8666771,45.78000096
547.6083302,139.7794744,45.88884568
547.6712448,140.2742677,46.11828573
547.7341595,140.4453398,46.21004221
547.797074,140.5357061,46.04296772
547.8599885,140.6270186,45.84292979
547.922903,141.3388138,45.85422629
547.9858177,143.9837901,46.04447199
548.0487322,148.2310309,46.21008347
548.1116467,151.8096872,46.18431727
548.1745612,153.1256424,45.9918041
548.2374759,152.4605991,45.86573426
548.3003904,151.2816774,45.95692155
548.3633049,150.4426679,46.1496896
548.4262194,149.6002755,46.27272034
548.4891341,148.1318375,46.243658
548.5520486,146.2491436,46.13753622
548.6149633,145.1973468,46.0461252
548.6778779,145.9477223,46.0195865
548.7407923,147.9377292,46.00074546
548.8037068,149.1266424,45.87463102
548.8666215,148.0851504,45.69959669
548.9295361,145.3179635,45.7263253
548.9924505,142.4564722,45.98854507
549.055365,140.8646127,46.23170322
549.1182797,140.1595292,46.26111146
549.1811943,139.3361159,46.14023866
549.2441089,138.1754581,46.03871699
549.3070235,136.8565093,46.06736233
549.3699379,135.5321243,46.18580473
549.4328525,134.3162844,46.22189687
549.4957671,133.239714,46.10893073
549.5586817,132.5390196,46.00414765
549.6215961,132.1977493,46.02985242
549.6845107,131.7169875,46.10307312
549.7474253,130.8362932,46.06335348
549.8103399,130.317134,45.88288639
549.8732543,131.217893,45.81207794
549.9361689,133.6639014,45.98317169
549.9990835,136.4557619,46.23812212
550.0619981,137.93553,46.32802473
550.1249127,138.1468941,46.18738926
550.1878273,138.7802787,46.0290072
550.2507417,140.6682686,45.96985615
550.3136563,142.7815295,45.91455396
550.3765709,143.7837888,45.82141661
550.4394855,143.7126452,45.79460668
550.5023999,143.5878452,45.80333917
550.5653145,143.9988802,45.83908944
550.6282291,144.2115364,46.00729857
550.6911437,143.2972207,46.27342522
550.7540581,141.3698465,46.43418983
550.8169727,139.2255891,46.33417522
550.8798873,137.6419144,46.11781928
550.9428019,136.6210444,46.04974392
551.0057166,136.0483576,46.11791953
551.0686311,136.6137726,46.13241133
551.1315455,138.7014429,46.04673804
551.1944601,140.8559337,45.99656569
551.2573748,141.1388209,46.02313296
551.3202893,139.0925939,46.04615489
551.3832037,136.0412695,46.01943383
551.4461183,133.9416994,46.00380386
551.509033,133.9751526,46.05355023
551.5719475,136.4644759,46.12804383
551.6348622,141.3483088,46.21759939
551.6977767,147.4827822,46.25490131
551.7606912,153.0042053,46.11014442
551.8236057,156.5009602,45.93648905
551.8865204,157.8098884,45.99100277
551.9494349,158.7821312,46.16754846
552.0123494,161.2213322,46.18339863
552.0752639,164.8229518,46.00286118
552.1381786,167.3726875,45.79089935
552.2010931,167.0246033,45.72330457
552.2640076,164.1486384,45.81809798
552.3269221,161.0472413,45.94738434
552.3898368,160.4191011,45.94461818
552.4527513,163.7341818,45.82777923
552.515666,169.7567395,45.79375524
552.5785806,174.8844257,45.94537539
552.641495,176.4367318,46.13941712
552.7044095,174.3146342,46.17743742
552.7673242,169.8784928,46.03069254
552.8302388,164.6169975,45.83424363
552.8931532,159.4664021,45.83929377
552.9560677,154.6443992,46.06707715
553.0189824,150.5536953,46.26467193
553.081897,147.5983279,46.22493256
553.1448116,145.7220847,46.02728056
553.2077262,144.7928439,45.94747162
553.2706406,144.8126196,46.06592906
553.3335552,145.5937889,46.23133238
553.3964698,146.5755692,46.29376389
553.4593844,147.1318095,46.21933071
553.5222988,146.7187137,46.04911122
553.5852134,145.3503933,45.88343459
553.648128,143.6341113,45.84379304
553.7110426,142.3486649,45.90644631
553.773957,142.0171069,45.94510549
553.8368716,142.5037215,45.87314504
553.8997862,143.0528341,45.80341828
553.9627008,142.6159916,45.91350256
554.0256155,140.9835729,46.11810423
554.08853,139.2801211,46.1308939
554.1514444,138.96485,45.88646746
554.214359,140.1013149,45.66649063
554.2772737,141.6995773,45.73189846
554.3401882,142.9264931,45.96637617
554.4031026,143.8352943,46.07162383
554.4660172,144.6190903,45.98331119
554.5289319,145.3157886,45.9300176
554.5918464,145.8825201,46.07798506
554.6547611,146.2634333,46.29054735
554.7176756,146.0230848,46.31521989
554.7805901,144.65984,46.0846749
554.8435046,142.5540186,45.75312758
554.9064193,140.6118761,45.56757098
554.9693338,139.2291017,45.63573483
555.0322483,137.9277627,45.90224685
555.0951628,136.1388248,46.11576024
555.1580775,133.9154757,46.0815761
555.220992,131.9976138,45.92757941
555.2839065,130.8756057,45.84258583
555.346821,130.3229768,45.854886
555.4097357,129.8095687,45.90682911
555.4726502,129.2779142,45.96497568
555.5355649,128.9599834,45.97159956
555.5984795,128.5843172,45.92475696
555.6613939,128.1521871,45.89023375
555.7243084,128.2274498,45.99554715
555.7872231,128.9330047,46.11469041
555.8501377,129.5033823,46.02067501
555.9130521,129.4207525,45.90490899
555.9759666,128.897121,46.04201281
556.0388813,128.3807247,46.24680006
556.1017959,128.4425408,46.20041276
556.1647103,128.7361237,45.93585681
556.2276248,128.3266222,45.77487008
556.2905395,127.1436222,45.91650297
556.3534541,125.5373815,46.1846922
556.4163687,124.3419326,46.29878563
556.4792833,124.9731418,46.13222794
556.5421977,127.5706796,45.84213354
556.6051123,130.3168411,45.72173063
556.6680269,131.0064868,45.83319552
556.7309415,128.9798961,45.95914977
556.7938559,125.7824329,45.91443364
556.8567705,123.6789024,45.75807935
556.9196851,123.2262247,45.61214217
556.9825997,123.3234705,45.59710579
557.0455143,123.0179352,45.72301653
557.1084289,122.4494259,45.83324434
557.1713433,122.2555745,45.7817951
557.2342579,122.5151622,45.70377855
557.2971725,122.6609926,45.84377114
557.3600871,122.2048981,46.15297099
557.4230015,121.6583583,46.3479467
557.4859161,121.6690171,46.33645218
557.5488307,121.9768443,46.22248874
557.6117453,121.8850774,46.06695861
557.6746597,121.2291309,45.92403708
557.7375743,120.2275974,45.87560018
557.8004889,119.5199495,45.86894384
557.8634035,119.8658111,45.81247792
557.9263182,121.2168924,45.78282311
557.9892327,122.7272708,45.82713351
558.0521472,123.1655177,45.87443095
558.1150617,122.4637099,45.94833836
558.1779764,121.9338647,46.05694389
558.2408909,122.6365733,46.06154594
558.3038054,124.8211325,45.8988255
558.3667199,127.7005952,45.75233272
558.4296346,129.9955366,45.80713723
558.4925491,131.1880611,45.98616626
558.5554638,131.0018389,46.09307406
558.6183783,129.298245,46.03509582
558.6812928,127.3206121,45.9461619
558.7442073,126.0073838,46.03369796
558.807122,124.7297686,46.2685038
558.8700366,122.8543155,46.39155269
558.932951,120.7596411,46.29650235
558.9958655,119.3013418,46.10779385
559.0587802,119.0218658,45.94352145
559.1216948,119.4058248,45.89862437
559.1846092,120.1264963,45.94626793
559.2475237,120.7566572,46.03783402
559.3104384,120.2395328,46.12458685
559.373353,118.9199469,46.12016571
559.4362676,118.112065,46.02825941
559.4991822,118.2987496,45.99155086
559.5620966,119.0085964,46.07524702
559.6250112,119.7787385,46.0855027
559.6879258,121.4606077,45.95109426
559.7508404,124.6979153,45.80405784
559.8137548,127.9428272,45.75478331
559.8766694,129.3164121,45.82574742
559.939584,128.4821517,45.95611706
560.0024986,126.5249963,46.14170763
560.0654132,124.6842008,46.365583
560.1283278,123.3140257,46.40115918
560.1912422,122.106149,46.15993078
560.2541568,121.5519313,45.84562391
560.3170714,122.9631749,45.71868543
560.379986,126.3343496,45.8200307
560.4429004,129.5522187,45.99411183
560.505815,130.3933969,46.05530788
560.5687296,128.7909755,46.01209317
560.6316442,126.4135152,45.99259471
560.6945586,124.8732269,46.07338834
560.7574732,124.4869458,46.11786477
560.8203878,124.2362944,45.92931205
560.8833024,123.2919869,45.62067526
560.9462171,122.1046996,45.50851398
561.0091316,121.4801022,45.66060191
561.072046,121.5113108,45.88588258
561.1349606,122.0454938,45.97112053
561.1978753,123.3910777,45.85271284
561.2607898,125.758631,45.60344702
561.3237042,128.4250111,45.39563239
561.3866188,129.9912269,45.49063151
561.4495335,129.1841321,45.88093468
561.512448,125.9251632,46.18954645
561.5753624,122.3507369,46.15036995
561.638277,120.5330821,45.93747571
561.7011917,120.7124058,45.81721294
561.7641062,121.5670134,45.8930972
561.8270209,121.6546868,46.04644306
561.8899354,120.6517922,46.02776945
561.9528499,119.3678079,45.83961949
562.0157644,118.928253,45.77136779
562.0786791,119.5356799,45.82702952
562.1415936,120.4848241,45.76308464
562.2045081,121.4763844,45.54849918
562.2674226,122.5580531,45.40315118
562.3303373,123.0729468,45.50152088
562.3932518,122.5646566,45.7523353
562.4561665,121.4376571,45.96194038
562.5190811,120.1264312,45.99328433
562.5819955,118.917432,45.88286728
562.64491,118.244829,45.71493969
562.7078247,118.1763071,45.60497178
562.7707393,118.4996575,45.60875335
562.8336537,118.8051372,45.66802448
562.8965682,118.8457938,45.67150137
562.9594829,118.6520737,45.577565
563.0223975,118.1787155,45.56861953
563.0853119,117.5529462,45.72644276
563.1482264,117.53149,45.84283027
563.2111411,118.7972345,45.76995478
563.2740557,120.8299587,45.66120602
563.3369703,122.7060074,45.73841301
563.3998849,124.4326075,45.96747885
563.4627993,126.3184892,46.01942905
563.5257139,127.6406394,45.73852605
563.5886285,127.5374198,45.41370681
563.6515431,126.1905745,45.33250981
563.7144575,124.5297751,45.52344452
563.7773721,123.6101893,45.83040125
563.8402867,123.5556018,46.07787332
563.9032013,123.6110311,46.15650969
563.966116,123.2472602,46.05328263
564.0290305,123.5448434,45.84875891
564.0919449,126.4084671,45.77490778
564.1548595,130.7710682,45.94848895
564.2177742,132.9977466,46.14516929
564.2806887,131.3545889,46.1887596
564.3436031,127.2932958,46.14780119
564.4065177,123.3300526,46.14273193
564.4694324,120.9279365,46.16785718
564.5323469,120.2340253,46.05522152
564.5952613,120.4559577,45.81669442
564.6581759,120.7365489,45.69818908
564.7210906,121.0043398,45.83113372
564.7840051,121.424463,46.06756164
564.8469198,121.7303509,46.18216179
564.9098343,121.9903329,46.06935858
564.9727488,122.7925882,45.81061407
565.0356633,123.8653435,45.60378214
565.098578,124.3104761,45.56819946
565.1614925,123.6514514,45.66142438
565.224407,122.3471256,45.78585258
565.2873215,121.4100614,45.80290408
565.3502362,121.4822818,45.73357623
565.4131507,122.4063486,45.65122356
565.4760654,123.7231678,45.64112292
565.53898,124.8281705,45.75640691
565.6018944,124.968999,45.86562173
565.6648089,123.8075962,45.86441045
565.7277236,122.4766049,45.90023461
565.7906382,122.8367217,46.09696908
565.8535526,125.1660549,46.36280952
565.9164671,128.1038922,46.55769397
565.9793818,130.3929416,46.52460585
566.0422964,131.6366458,46.26667809
566.1052108,132.243039,46.05363087
566.1681253,132.4980986,46.09743525
566.23104,131.8687715,46.32013102
566.2939546,129.9334676,46.50429675
566.3568692,127.2188749,46.39384807
566.4197838,125.0576246,46.01390476
566.4826982,124.2922449,45.67405344
566.5456128,124.0319521,45.60927745
566.6085274,122.8450539,45.74031776
566.671442,120.9241127,45.83087749
566.7343564,119.8784125,45.77375617
566.797271,120.6586991,45.66274337
566.8601856,122.3927093,45.52067474
566.9231002,123.5760168,45.30302866
566.9860146,123.8106626,45.13218911
567.0489292,123.9915706,45.21552168
567.1118438,125.5180398,45.5715834
567.1747584,128.5707233,45.9553206
567.237673,131.4153154,46.01612083
567.3005876,131.7595065,45.7151948
567.363502,129.1715793,45.43133699
567.4264166,125.5929772,45.46655608
567.4893312,123.2733657,45.71947696
567.5522458,122.6046567,45.87879412
567.6151602,122.8785133,45.72894715
567.6780748,124.2742118,45.41125689
567.7409894,127.1886282,45.18633667
567.803904,130.3719149,45.1511472
567.8668187,131.8649917,45.28250403
567.9297332,131.134748,45.50189561
567.9926476,129.4295886,45.62923541
568.0555622,128.5240212,45.60477574
568.1184769,129.2823558,45.54874265
568.1813914,131.1784386,45.56617624
568.2443058,132.950923,45.594946
568.3072204,133.5506082,45.54791778
568.3701351,132.798831,45.55000556
568.4330496,131.0448373,45.75625276
568.4959641,129.066826,45.9641337
568.5588786,127.7668134,45.93050618
568.6217933,127.7766885,45.68801427
568.6847078,128.4577528,45.46447024
568.7476225,128.6976024,45.520649
568.810537,128.2937698,45.83042088
568.8734515,127.2976273,46.06594118
568.936366,126.0366125,46.0232948
568.9992807,124.9894977,45.84000436
569.0621952,124.1563904,45.77887913
569.1251097,123.2711085,45.87686816
569.1880242,122.5641834,45.87670789
569.2509389,122.2130753,45.68899678
